make_name,make_name_normalized,model_name,model_name_normalized,model_year,trim_name,trim_name_normalized,body_type_raw,body_type_normalized,transmission_raw,transmission_normalized,msrp_base_candidate,source_row_count,source_mmr_median,source_sellingprice_median,source_vin_sample,placeholder_image_url,needs_enrichment,enrichment_missing_fields,selection_status,selection_reason,variant_sort_order
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2008,LS,ls,Extended Cab,pickup,automatic,Automatic,13700,144,13700.0,13300,1gcek19048z167297,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,8
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2007,LTZ,ltz,Extended Cab,pickup,automatic,Automatic,14100,130,14100.0,13750,1gcek19jx7z561684,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,9
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2011,Work Truck,work truck,Regular Cab,pickup,automatic,Automatic,12350,129,12350.0,12300,1gcncpex9bz142874,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,10
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2005,LS,ls,Crew Cab,pickup,automatic,Automatic,7375,128,7375.0,7400,1gcec19tx5z271120,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,11
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2007,Work Truck,work truck,Extended Cab,pickup,automatic,Automatic,9712,120,9712.0,9775,1gcec14007z631625,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,12
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2011,LS,ls,Extended Cab,pickup,automatic,Automatic,17550,115,17550.0,17600,1gcrcrea7bz225843,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,13
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2004,LS,ls,Extended Cab,pickup,automatic,Automatic,5800,116,5800.0,5700,1gcec14t64z296862,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,14
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2006,LS,ls,Extended Cab,pickup,automatic,Automatic,6925,113,6925.0,6700,3gcec14x16g167045,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,15
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2007,LT2,lt2,Crew Cab,pickup,automatic,Automatic,14325,108,14325.0,14250,2gcec13j071624578,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,16
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2014,LTZ,ltz,Crew Cab,pickup,automatic,Automatic,35700,105,35700.0,36100,3gcpcsec7eg168273,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,17
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2009,Work Truck,work truck,Extended Cab,pickup,automatic,Automatic,14600,95,14600.0,14000,1gcek19049z266395,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,18
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2003,LS,ls,Extended Cab,pickup,automatic,Automatic,5650,96,5650.0,4800,1gcek19t03e317870,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,19
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2008,LTZ,ltz,Crew Cab,pickup,automatic,Automatic,17025,90,17025.0,17250,3gcek13j18g226615,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,20
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2013,Work Truck,work truck,Regular Cab,pickup,automatic,Automatic,15850,87,15850.0,15800,1gcncpex2dz389060,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,21
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2004,Base,base,Extended Cab,pickup,automatic,Automatic,4888,88,4888.0,4600,1gcec14t44z133482,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,22
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2006,LT3,lt3,Crew Cab,pickup,automatic,Automatic,10900,87,10900.0,11100,2gcec13t061123075,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,23
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2012,Work Truck,work truck,Regular Cab,pickup,automatic,Automatic,12850,85,12850.0,12900,1gcncpex2cz136948,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,24
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2014,Work Truck,work truck,Double Cab,pickup,automatic,Automatic,20850,82,20850.0,20600,1gcncpec6ez301948,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,25
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2006,Work Truck,work truck,Extended Cab,pickup,automatic,Automatic,7250,81,7250.0,7900,1gcec14v46z112409,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,26
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2005,Base,base,Extended Cab,pickup,automatic,Automatic,5588,76,5588.0,5650,1gcec14v05z144028,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,27
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2003,Base,base,Extended Cab,pickup,automatic,Automatic,4038,76,4038.0,3400,1gcec14t33z196832,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,28
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2002,LS,ls,Extended Cab,pickup,automatic,Automatic,3850,73,3850.0,3300,1gcek19t42z117114,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,29
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2012,LS,ls,Crew Cab,pickup,automatic,Automatic,19975,70,19975.0,19450,1gcrcrea0cz163039,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,30
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2010,Work Truck,work truck,Regular Cab,pickup,automatic,Automatic,11050,65,11050.0,11400,1gcpcpex5az232899,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,31
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2009,LS,ls,Crew Cab,pickup,automatic,Automatic,14725,64,14725.0,14600,1gcec19c09z254557,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,32
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2013,LTZ,ltz,Crew Cab,pickup,automatic,Automatic,29800,61,29800.0,29800,1gcrkte70dz165623,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,33
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2001,LS,ls,Extended Cab,pickup,automatic,Automatic,3600,61,3600.0,3300,1gcec19t01z197135,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,34
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2011,LTZ,ltz,Crew Cab,pickup,automatic,Automatic,25800,59,25800.0,26400,1gcpkte32bf145618,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,35
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2005,Z71,z71,Crew Cab,pickup,automatic,Automatic,9562,60,9562.0,9600,1gcek19b65e126464,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,36
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2010,LTZ,ltz,Crew Cab,pickup,automatic,Automatic,21900,59,21900.0,22400,1gcskte32az152608,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,37
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2012,LTZ,ltz,Crew Cab,pickup,automatic,Automatic,27300,57,27300.0,27700,1gcpkte72cf204641,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,38
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2013,LS,ls,Crew Cab,pickup,automatic,Automatic,21800,55,21800.0,21900,1gcrkrea0dz213099,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,39
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2010,LS,ls,Extended Cab,pickup,automatic,Automatic,15400,51,15400.0,15500,1gcscreaxaz106250,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,40
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2000,LS,ls,Extended Cab,pickup,automatic,Automatic,3175,50,3175.0,2900,1gcec19t0yz143134,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,41
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2002,Base,base,Extended Cab,pickup,automatic,Automatic,3125,49,3125.0,3000,1gcec14v12z183187,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,42
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2004,Z71,z71,Extended Cab,pickup,automatic,Automatic,7762,38,7762.0,6350,1gcek19t14e146516,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,43
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2009,LTZ,ltz,Crew Cab,pickup,automatic,Automatic,18350,35,18350.0,19000,3gcek33369g158875,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,44
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2001,Base,base,Extended Cab,pickup,automatic,Automatic,2975,35,2975.0,2000,1gcec14v41e314263,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,45
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2006,LS2,ls2,Crew Cab,pickup,automatic,Automatic,9750,34,9750.0,10300,2gcec13v061255285,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,46
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2015,LT,lt,Crew Cab,pickup,automatic,Automatic,31100,32,31100.0,30300,3gcpcrec0fg112184,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,47
Chevrolet,chevrolet,Silverado 1500,silverado-1500,1999,LS,ls,Extended Cab,pickup,automatic,Automatic,2950,27,2950.0,2000,1gcec14w8xe220016,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,48
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2014,High Country,high country,Crew Cab,pickup,automatic,Automatic,40750,24,40750.0,40750,3gcpctec2eg344605,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,49
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2008,LT1,lt1,Regular Cab,pickup,automatic,Automatic,10550,21,10550.0,11000,1gcec14c08z145635,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,50
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2005,Work Truck,work truck,Regular Cab,pickup,automatic,Automatic,3538,20,3538.0,2750,1gcec14x05z270102,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,51
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2007,LS,ls,Crew Cab,pickup,automatic,Automatic,11000,19,11000.0,12500,2gcec13c671733306,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,52
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2000,Base,base,Regular Cab,pickup,automatic,Automatic,2175,19,2175.0,2300,1gcec14w2yz317061,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,53
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2007,LT1,lt1,Extended Cab,pickup,automatic,Automatic,10600,17,10600.0,11100,1gcek19c27z519642,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,54
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2003,LT,lt,Extended Cab,pickup,automatic,Automatic,7150,17,7150.0,6800,1gcec19t73z137338,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,55
Chevrolet,chevrolet,Silverado 1500,silverado-1500,1999,Base,base,Regular Cab,pickup,automatic,Automatic,2100,17,2100.0,2100,1gcec14w0xe197931,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,56
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2004,Work Truck,work truck,Regular Cab,pickup,automatic,Automatic,4550,15,4550.0,3800,1gcec14v34e141615,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,57
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2004,LT,lt,Extended Cab,pickup,automatic,Automatic,7688,14,7688.0,7550,1gcec19t84z160838,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,58
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2000,LT,lt,Extended Cab,pickup,automatic,Automatic,3375,12,3375.0,2700,1gcek19t6ye287992,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,59
Chevrolet,chevrolet,Silverado 1500,silverado-1500,2002,LT,lt,Extended Cab,pickup,automatic,Automatic,5038,10,5038.0,5100,1gcek19t72e244074,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,60
